user_id,article_1,article_2,article_3,article_4,article_5
229994,96210,20691,336245,119522,183176
229995,234698,336221,235870,95716,336223
229996,119534,128260,111043,277492,183176
229997,121359,166585,166215,198925,271276
229998,272143,149623,33333,224075,158082
229999,13811,129364,140699,145622,141013
230000,39894,289003,336254,277107,42567
230001,277107,336254,39894,352979,289003
230002,20691,293513,284583,96210,236610
230003,270607,284583,236610,20691,57616
230004,59057,336223,303180,31836,48403
230005,331116,218028,209236,202355,162378
230006,156808,158082,162655,224075,156447
230007,284622,213927,166284,107182,239603
230008,156808,158082,162655,224075,156447
230009,20691,96210,15653,288440,336245
230010,218028,214753,61594,215613,331116
230011,273397,160146,218337,272143,224075
230012,13811,324823,182394,218144,224658
230013,288440,336245,337441,96210,20691
230014,20691,65991,336245,285377,293513
230015,183176,337192,119534,128260,336220
230016,283009,336254,264909,39894,277107
230017,261271,181585,119534,111043,120967
230018,207469,286086,100948,207174,207024
230019,96210,183176,285533,284096,336221
230020,336254,277107,352979,30389,39894
230021,183176,283505,128260,215993,336220
230022,64409,235870,336221,234698,235616
230023,168623,161602,157078,107199,285719
230024,272143,182394,198659,64329,175040
230025,348111,273397,341838,273281,182513
230026,293513,20691,270607,236610,284583
230027,272143,149623,33333,224075,158082
230028,277492,336220,337192,128260,183176
230029,289090,336220,183176,128260,119534
230030,331780,182468,321407,292390,211455
230031,236717,187065,129029,272143,313431
230032,198659,64329,182394,175040,324823
230033,,,,,
230034,277492,183176,288435,128260,354086
230035,156808,158082,162655,224075,156447
230036,215993,183176,283505,128260,119488
230037,111043,160096,128260,233688,119534
230038,30389,39894,352979,277107,336254
230039,199197,313431,284547,70646,206168
230040,336223,208518,190181,119193,336499
230041,288435,128260,145246,277492,352901
230042,198659,199198,64329,324823,156560
230043,293050,338340,123826,124350,123289
230044,20691,96210,293513,271262,284583
230045,36162,211442,156279,209122,202370
230046,168623,285719,108855,141956,272143
230047,20691,336245,337441,313761,32088
230048,58619,202652,225010,202416,208970
230049,277107,39894,336254,289003,283009
230050,234698,336221,235870,59057,156964
230051,128260,183176,119534,277492,307779
230052,336254,289003,218028,157478,331116
230053,270607,245161,293513,285377,50504
230054,156964,336221,235870,214631,58565
230055,284583,236610,313920,271262,20691
230056,284583,20691,58580,236610,313920
230057,183176,119534,277492,288435,128260
230058,303565,159177,31520,234987,160129
230059,283009,336254,39894,277107,352979
230060,20691,96210,336245,183176,288440
230061,24771,24774,251408,251368,251506
230062,59057,336223,270229,141004,288320
230063,202381,206415,207603,206785,285908
230064,272143,149623,33333,224075,158082
230065,207024,128394,207035,3106,202557
230066,285023,69014,59758,161178,157077
230067,336254,289003,277107,331116,157478
230068,272143,149623,33333,224075,158082
230069,272143,149623,33333,224075,158082
230070,216281,277107,289003,39894,336254
230071,235616,234698,336221,64409,300082
230072,336220,128260,183176,119534,277492
230073,313431,206168,284547,235230,206934
230074,272143,96077,64329,182394,198659
230075,286161,199197,313431,129029,271551
230076,182394,272143,198659,175040,64329
230077,255354,237822,288316,292409,343256
230078,293301,156654,257291,289126,166377
230079,277107,336254,331116,289003,136232
230080,277107,39894,336254,289003,283009
230081,2075,199855,199406,198659,218144
230082,293028,277057,292647,293065,293401
230083,277107,289003,336254,283009,331116
230084,277107,336254,289003,283009,331116
230085,158772,36162,277107,206415,50644
230086,277107,331116,336254,289003,30389
230087,272143,175040,199198,285808,284846
230088,284583,313920,20691,236610,277492
230089,156964,336221,234698,58565,128707
230090,198659,324823,64329,199198,2075
230091,214709,182256,124194,123289,95977
230092,156808,158082,162655,224075,156447
230093,293114,337735,313996,160940,307172
230094,183176,277492,235854,119534,128260
230095,277107,336254,289003,283009,352979
230096,207024,128394,207035,3106,202557
230097,234698,235870,95716,336220,235616
230098,156808,158082,162655,224075,156447
230099,277107,293433,283009,352979,289003
230100,360990,312300,48945,324236,70191
230101,183176,119534,277492,128260,354086
230102,59057,303180,336223,141004,133160
230103,272143,149623,33333,224075,158082
230104,301108,166048,235658,58606,42883
230105,331116,199474,202355,314680,237822
230106,57616,236610,277067,96244,20691
230107,57966,157478,97530,331116,289003
230108,213927,156808,239603,158082,162655
230109,272143,149623,33333,224075,158082
230110,284583,20691,236610,293513,96210
230111,285533,313808,257065,348140,348093
230112,30003,31737,31751,220854,272143
230113,271037,108855,276970,156625,25325
230114,58580,236566,277067,283764,313920
230115,283009,336254,277107,39894,157478
230116,336220,128260,235616,277492,235854
230117,218337,272143,64329,313840,156447
230118,235616,234698,32082,289090,95716
230119,13811,324823,218144,182394,236717
230120,156808,158082,162655,224075,156447
230121,121359,166585,166215,198925,271276
230122,198659,199198,64329,324823,156560
230123,156808,158082,162655,224075,156447
230124,362558,361768,360563,363139,361041
230125,236717,236613,233443,13811,234189
230126,271262,236610,284583,284773,58580
230127,207469,286086,100948,207174,156447
230128,133160,198159,129434,123289,10370
230129,331116,202355,215613,218028,206785
230130,183176,128260,119534,277492,354086
230131,277107,39894,289003,336254,352979
230132,129591,352527,239971,271261,10245
230133,336254,283009,277107,39894,157478
230134,182394,272143,198659,175040,224658
230135,234698,336221,156964,235870,235616
230136,65991,157989,149695,225010,159943
230137,182394,272143,198659,175040,64329
230138,202320,285908,206785,207603,205824
230139,182394,272143,198659,175040,64329
230140,20691,284583,57616,236610,96244
230141,96210,183176,285533,336245,283505
230142,293513,271262,270607,20691,313920
230143,277107,352979,336254,283009,289003
230144,47982,49034,48058,107210,5257
230145,111043,283505,183176,215993,336220
230146,156808,158082,162655,224075,156447
230147,272143,182394,198659,224658,175040
230148,156808,158082,162655,224075,156447
230149,160146,218337,272143,224075,156447
230150,235616,336221,234698,336220,289090
230151,100929,224763,234615,338340,10242
230152,48403,336221,119193,95716,234698
230153,2075,199855,198659,199406,218144
230154,277107,336254,39894,289003,352979
230155,272143,149623,33333,224075,158082
230156,283009,336254,277107,39894,157478
230157,235854,234698,284096,277492,70591
230158,348090,308761,156736,283243,10179
230159,272143,182394,198659,64329,175040
230160,156964,234698,336221,58565,32250
230161,307561,20691,336245,96210,288440
230162,234698,95716,235870,336220,336221
230163,182394,272143,198659,175040,64329
230164,283667,234269,199279,289090,235616
230165,59057,133160,198159,31520,129165
230166,277107,39894,289003,336254,352979
230167,319653,307662,315146,157815,271653
230168,2075,199855,199406,198659,218144
230169,124228,123909,276970,124748,271677
230170,293513,20691,199474,215613,284583
230171,284622,284844,352555,272660,209723
230172,272143,149623,33333,224075,158082
230173,331116,202355,218028,214753,337143
230174,183176,277492,128260,288435,354086
230175,234698,95716,235870,336221,277491
230176,207024,128394,207035,3106,202557
230177,272143,64329,162300,162655,224075
230178,331116,218028,58235,214753,202355
230179,,,,,
230180,183176,128260,277492,337192,119534
230181,300082,336221,156964,234698,235616
230182,289003,336254,57966,331116,157478
230183,123818,156625,123757,276970,168623
230184,59057,336223,303180,141004,119193
230185,58606,293301,111210,214800,257291
230186,107301,272143,198659,182394,64329
230187,336221,234698,235616,336220,156964
230188,198659,199198,64329,324823,156560
230189,289090,337192,277492,183176,336220
230190,272143,149623,33333,224075,158082
230191,214709,124194,198817,95977,123289
230192,234698,336220,289090,95716,336221
230193,277107,331116,336254,211442,337630
230194,277107,289003,336254,331116,283009
230195,48403,119193,336221,95716,141894
230196,277107,30389,336254,331116,289003
230197,289090,336220,277491,235616,336221
230198,182394,272143,198659,175040,64329
230199,96210,348112,233688,336245,111043
230200,59057,161506,336223,288320,31836
230201,313920,236610,284583,271262,284773
230202,214753,218028,87215,61594,87194
230203,182394,272143,198659,175040,64329
230204,235616,289090,208237,336220,352902
230205,161856,220093,156158,158331,336254
230206,336254,277107,331116,289003,352979
230207,183176,288435,277492,119534,128260
230208,20691,271262,284583,96210,313920
230209,58619,202652,208970,225010,205869
230210,288440,336245,20691,293513,96210
230211,,,,,
230212,121359,166585,166215,198925,271276
230213,156808,158082,162655,224075,156447
230214,272143,149623,33333,224075,158082
230215,,,,,
230216,336380,284998,348113,324916,158046
230217,237524,207720,276970,202729,95972
230218,289003,336254,157478,331116,57966
230219,183176,235870,95716,128260,277492
230220,272143,175040,199198,2075,198659
230221,84856,84157,166166,79562,277107
230222,293513,20691,96210,199474,271262
230223,156808,158082,162655,224075,156447
230224,183176,224354,128260,277492,336220
230225,277107,336254,331116,289003,30389
230226,234698,235870,95716,156964,289090
230227,336221,234698,300082,64409,156964
230228,336254,289003,331116,157478,30389
230229,123289,123909,124194,260923,332442
230230,336254,277107,283009,39894,289003
230231,20691,284583,96210,271262,277067
230232,331116,202355,215613,218028,360646
230233,183176,119534,277492,128260,336220
230234,272143,149623,33333,224075,158082
230235,237524,276970,123909,233420,202636
230236,272143,149623,33333,224075,158082
230237,183176,128260,277492,336221,235854
230238,207469,286086,100948,207174,207024
230239,182394,272143,198659,175040,64329
230240,336221,156964,235870,214631,64409
230241,59057,336223,95716,141004,341287
230242,331116,202355,218028,215613,293513
230243,121359,166585,166215,198925,271276
230244,198659,64329,199198,324823,156560
230245,277107,336254,30389,289003,352979
230246,183176,128260,119534,277492,288435
230247,208237,208531,207848,235616,207963
230248,133160,87224,87192,87579,31520
230249,96210,288440,284583,336245,57616
230250,156808,158082,162655,224075,156447
230251,277107,289003,331116,336254,313556
230252,331116,337630,199474,284583,96210
230253,121359,166585,166215,198925,271276
230254,293513,206763,58619,199474,331780
230255,272143,198659,2075,64329,199855
230256,121359,166585,166215,272143,64329
230257,39894,277107,30389,283009,331116
230258,271340,59057,95716,336223,218330
230259,337192,352901,277492,354086,336220
230260,156808,158082,162655,224075,156447
230261,288440,96210,20691,284583,293513
230262,20691,96210,336245,111043,183176
230263,288435,277492,128260,235854,183176
230264,285908,202320,277107,336254,202381
230265,277107,289003,331116,336254,39894
230266,293050,182256,96480,293062,124194
230267,123757,124228,124748,271677,123290
230268,288627,31540,308504,316461,362272
230269,336221,234698,235616,289090,336220
230270,202289,235055,69272,66236,202493
230271,293513,270607,163705,162107,308593
230272,336220,183176,128260,111043,337192
230273,48403,119193,141894,59057,129165
230274,272143,182394,198659,64329,175040
230275,25325,123909,38627,168623,277068
230276,207469,286086,100948,207174,207024
230277,167245,,,,
230278,224075,156447,162300,149623,156560
230279,336380,284998,158723,348113,158046
230280,3472,245591,331116,3987,209682
230281,190181,235652,285390,298552,161506
230282,123289,124748,124352,123290,3310
230283,198659,2075,272143,199855,224658
230284,337735,160940,96755,158906,293114
230285,277107,336254,331116,289003,30389
230286,272143,149623,33333,224075,158082
230287,59057,336223,31836,288320,303180
230288,331116,218028,209236,162378,202559
230289,336221,156964,235870,214631,64409
230290,277492,119534,128260,354086,284096
230291,,,,,
230292,234698,235870,303180,336221,156964
230293,20691,96210,57616,236610,284583
230294,272143,64329,129364,140699,141013
230295,95716,234698,235870,336220,289090
230296,336223,59057,225019,95716,288320
230297,276970,168623,156625,95972,36394
230298,,,,,
230299,272143,149623,33333,224075,158082
230300,114890,242667,70755,202746,62599
230301,331116,277107,336254,289003,218028
230302,207024,128394,207035,3106,202557
230303,7694,224658,272143,336607,39857
230304,119534,111043,181585,128260,233688
230305,183176,277492,128260,288435,119534
230306,289003,157478,57966,336254,97530
230307,96210,183176,336245,70591,202388
230308,277107,336254,289003,30389,283009
230309,336254,277107,289003,218028,30389
230310,2075,198659,199855,224658,182394
230311,331116,218028,202355,209236,162378
230312,338340,124194,123289,124748,96480
230313,284583,236610,20691,57616,293513
230314,202355,202559,331116,331780,218028
230315,352979,30389,336254,39894,277107
230316,83748,79752,83561,257291,83893
230317,277107,336254,289003,352979,283009
230318,30389,336254,331116,352979,277107
230319,277107,336254,173546,157478,331116
230320,336254,277107,283009,39894,157478
230321,236610,293513,284583,199474,337143
230322,175423,237822,160748,199474,284154
230323,286161,313431,199197,271551,298820
230324,199197,286161,313431,272143,129029
230325,70428,316276,161506,214097,62567
230326,336254,157478,289003,97530,331116
230327,236717,236613,233443,13811,234189
230328,124748,124352,123757,123290,172576
230329,156808,158082,162655,224075,156447
230330,283327,73500,73271,85318,355940
230331,336221,234698,336220,289090,235616
230332,123290,124352,124748,123757,123818
230333,213927,239603,220499,59758,224658
230334,293513,50504,270607,271262,283764
230335,183176,119534,128260,288435,111043
230336,352979,277107,336254,289003,39894
230337,336254,331116,289003,157478,277713
230338,70646,198659,235230,299834,313431
230339,277107,39894,336254,289003,352979
230340,277492,337192,336220,289090,128260
230341,,,,,
230342,234698,289090,336221,336220,235616
230343,284452,276946,166048,293301,174119
230344,272143,175040,199198,198659,182394
230345,182394,272143,97585,198659,175040
230346,277492,128260,354086,183176,119534
230347,70033,235230,206168,283608,158082
230348,271262,225010,58580,65991,283764
230349,348081,348109,348112,123953,163467
230350,336245,111043,233688,183176,208562
230351,,,,,
230352,121359,166585,166215,198925,271276
230353,97566,62548,57966,118633,58079
230354,123289,124194,156625,293050,276970
230355,272143,149623,33333,224075,158082
230356,199197,272143,324823,271551,199198
230357,331116,218028,214753,215613,284583
230358,293513,158882,270607,57748,96210
230359,96755,129434,124749,313996,284985
230360,225329,220229,217587,221728,217822
230361,182394,272143,198659,175040,64329
230362,181585,111043,119534,159938,128260
230363,36162,205824,277107,50644,289003
230364,220590,183176,220092,202388,119534
230365,183176,354086,277492,337192,284096
230366,211732,211926,168778,211401,288456
230367,336254,157478,177442,57966,97530
230368,119026,161517,208233,208531,284913
230369,167245,,,,
230370,336254,289003,277107,39894,352979
230371,272143,149623,33333,224075,158082
230372,336220,234267,235616,277491,160142
230373,331116,218028,202355,215613,236610
230374,119534,183176,181585,159938,111043
230375,336220,128260,277492,337192,288435
230376,121359,166585,166215,198925,271276
230377,39894,352979,277107,30389,289003
230378,202381,285908,202320,206785,207603
230379,277107,39894,336254,283009,352979
230380,182394,272143,198659,175040,64329
230381,58580,225010,236566,271262,96210
230382,352979,39894,30389,283009,336254
230383,207024,128394,207035,3106,202557
230384,236610,288687,194289,20691,96210
230385,277107,336254,289003,331116,283009
230386,277107,331116,157478,289003,336254
230387,284583,20691,293513,96210,236610
230388,156808,158082,162655,224075,156447
230389,2075,199855,218144,199406,121359
230390,336220,183176,337192,119534,128260
230391,50504,293513,96986,31278,15555
230392,277107,336254,289003,283009,202381
230393,121359,166585,166215,198925,271276
230394,283764,271262,236566,236610,313920
230395,277492,337192,336220,289090,128260
230396,124748,123757,123909,293301,124228
230397,20691,271262,293513,284583,236610
230398,289003,202320,277107,207603,206415
230399,237524,123909,276970,95972,202636
230400,20691,293513,284583,271262,96210
230401,277107,336254,289003,30389,352979
230402,293301,123289,124194,123909,236951
230403,58580,284773,271262,236610,284583
230404,272242,182193,182256,205973,123289
230405,95716,234698,235870,352983,315105
230406,336254,39894,352979,277107,30389
230407,195595,195205,194473,195989,194935
230408,272143,149623,33333,224075,158082
230409,121359,166585,166215,198925,271276
230410,161584,272143,182394,198659,175040
230411,48403,119193,59057,218330,141894
230412,336223,336499,31836,208518,190181
230413,158082,224075,156447,272143,156808
230414,156808,158082,162655,224075,156447
230415,336221,156964,235870,214631,64409
230416,161506,141004,87228,63307,161801
230417,265355,284844,218144,272143,160417
230418,277107,336254,352979,289003,39894
230419,362354,96960,96157,220258,199855
230420,284622,284844,352555,272660,209723
230421,58580,284583,96210,313920,293513
230422,331116,215613,202355,315146,360646
230423,235616,70591,183176,149612,284339
230424,20691,336245,271262,96210,337441
230425,265355,284844,218144,272143,160417
230426,235616,336221,59057,234698,32082
230427,277107,336254,352979,39894,289003
230428,277107,331116,352979,39894,283009
230429,182394,272143,198659,175040,64329
230430,121359,213927,166585,166215,239603
230431,277107,336254,289003,283009,39894
230432,357587,272143,39857,149623,33333
230433,225010,271262,199474,293513,337143
230434,331116,218028,202355,209236,215613
230435,182394,272143,198659,175040,64329
230436,217822,221725,224232,217823,331116
230437,271262,225010,58580,313920,236610
230438,202320,202381,206785,207603,285908
230439,272143,198659,182394,64329,207024
230440,336254,289003,331116,57966,157478
230441,234698,235870,336221,235616,29953
230442,336221,235616,271528,289090,308064
230443,337735,160940,96755,284985,293114
230444,276970,168623,95972,156625,289126
230445,39894,277107,283009,336254,289003
230446,79815,216367,258040,190805,71035
230447,182394,272143,198659,175040,64329
230448,156625,95972,168623,276970,36394
230449,156808,158082,162655,224075,156447
230450,29730,272143,158082,149623,64418
230451,167245,,,,
230452,168633,61457,355168,355169,336245
230453,207024,128394,207035,3106,202557
230454,30389,352979,39894,336254,277107
230455,156447,156808,162655,158082,156560
230456,272143,149623,33333,224075,158082
230457,182394,272143,198659,175040,64329
230458,289090,336220,183176,354086,337192
230459,65991,202416,38625,225010,271262
230460,111043,283505,215993,183176,160096
230461,111043,128260,119534,233688,215993
230462,293513,50504,194289,30714,96986
230463,272143,149623,33333,224075,158082
230464,293301,156654,257291,289126,233717
230465,218028,87215,214753,215613,87213
230466,293114,260923,261309,260342,42112
230467,271262,284583,58580,236610,284773
230468,297887,298380,298646,,
230469,277492,307779,183176,128260,119534
230470,272143,149623,33333,224075,158082
230471,303565,159177,31520,129434,198199
230472,336380,129434,338339,83534,108856
230473,158082,166585,272143,156447,166215
230474,74780,162248,245591,158559,30510
230475,218028,331116,202355,214753,215613
230476,128260,337192,277492,288435,119534
230477,183176,119534,277492,128260,235616
230478,,,,,
230479,331116,76366,202355,218028,111043
230480,277107,336254,289003,283009,157478
230481,288320,59057,336223,48403,161506
230482,293301,214800,111210,286161,58606
230483,58580,236566,283764,225010,65991
230484,119193,95716,59057,48403,336223
230485,25325,123909,198659,95972,156625
230486,156808,158082,162655,224075,156447
230487,158082,224075,156447,272143,156808
230488,277492,128260,235854,289090,234698
230489,20691,336245,337441,32088,293513
230490,277107,283009,336254,39894,289003
230491,289090,336220,277492,337192,128260
230492,288440,96210,336245,32088,337441
230493,336221,289090,288320,235616,234698
230494,20691,284583,57616,336245,236610
230495,160226,161136,156457,161475,157489
230496,202557,106781,101978,100890,101979
230497,224354,183176,202388,354086,288435
230498,288320,336223,59057,48403,119193
230499,293050,293062,96480,128957,182256
230500,218337,156447,156560,47696,272143
230501,208981,208582,234868,199474,209348
230502,336221,235870,156964,214631,64409
230503,293513,199474,288528,176910,96210
230504,29901,205920,256673,50644,118664
230505,96210,288440,284583,336245,20691
230506,277492,128260,337192,119534,183176
230507,293050,123818,123757,123289,124352
230508,276970,168623,95972,156625,293301
230509,31520,133160,336380,83534,108856
230510,272143,149623,33333,224075,158082
230511,167245,,,,
230512,293513,337143,199474,20691,336245
230513,336254,277107,352979,30389,289003
230514,331116,218028,202355,215613,293513
230515,336221,156964,235870,214631,300082
230516,208981,208582,199474,96210,288440
230517,336254,277107,289003,331116,283009
230518,213927,239603,220499,59758,224658
230519,277107,289003,39894,331116,283009
230520,277107,289003,336254,331116,283009
230521,159275,202355,202652,331116,209236
230522,211442,50644,30760,234481,294107
230523,198659,272761,199198,64329,324823
230524,97585,96166,,,
230525,283505,215993,119488,183176,234006
230526,234698,336221,235616,300082,64409
230527,214709,198817,124194,182256,123289
230528,233688,111043,183176,336221,289090
230529,39894,283009,352979,336254,277107
230530,70999,208430,124749,208380,293050
230531,183176,277492,119534,128260,337192
230532,182394,272143,198659,175040,218144
230533,299152,285379,123909,276970,277068
230534,33430,342853,342159,226394,297678
230535,272513,31540,119066,300712,30800
230536,207024,128394,272143,207035,3106
230537,277107,39894,336254,30389,352979
230538,156808,158082,162655,224075,156447
230539,13811,324823,182394,224658,7694
230540,218028,331116,202355,214753,215613
230541,2075,198659,199855,224658,182394
230542,32082,29953,289090,336220,234269
230543,207024,128394,207035,3106,202557
230544,336221,156964,235870,300082,289090
230545,182394,272143,198659,175040,64329
230546,277107,336254,39894,352979,283009
230547,277107,336254,289003,39894,352979
230548,156625,168623,276970,95972,36394
230549,277445,286161,313431,307948,199197
230550,199197,313431,284547,2303,271551
230551,214021,129434,83534,118548,233599
230552,198659,199198,64329,324823,156560
230553,57966,157478,97530,277107,289003
230554,352979,336254,331116,277107,39894
230555,220590,59057,215646,161506,235652
230556,336254,289003,277107,157478,331116
230557,214709,124194,198817,182256,95977
230558,20691,293513,236610,285377,336245
230559,207024,128394,207035,3106,202557
230560,293301,156654,257291,289126,285719
230561,20691,336245,57616,236610,313920
230562,244998,224354,183176,202388,240085
230563,213927,239603,220499,59758,224658
230564,288827,124205,289283,124306,363916
230565,272143,182394,198659,64329,175040
230566,58580,236566,313920,236610,277067
230567,288440,96210,336245,284583,57616
230568,289003,336254,331116,218028,157478
230569,20691,336245,337441,288440,32088
230570,336254,277107,289003,331116,283009
230571,272143,149623,33333,224075,158082
230572,272143,149623,33333,224075,158082
230573,202355,331116,206785,218028,202559
230574,58580,236566,283764,225010,313920
230575,3902,3144,3872,3285,3913
230576,331116,50644,209122,352979,36162
230577,336254,352979,277107,289003,331116
230578,288440,96210,336245,32088,337441
230579,31097,123909,123757,277068,161425
230580,20517,277492,59876,288558,163023
230581,209236,331116,206763,208582,331780
230582,182394,272143,198659,175040,64329
230583,277107,336254,352979,30389,331116
230584,164291,235658,260725,107226,207024
230585,233742,20691,336245,212050,119522
230586,96210,336245,183176,354086,277492
230587,336254,277107,331116,289003,57966
230588,39894,352979,277107,283009,30389
230589,271551,224075,42693,313431,83565
230590,39894,277107,352979,283009,289003
230591,198659,64329,324823,199198,175040
230592,156808,158082,162655,224075,156447
230593,236610,284583,20691,194289,57616
230594,167245,,,,
230595,,,,,
230596,182394,272143,198659,64329,224658
230597,336254,289003,277107,283009,157478
230598,224075,158082,156447,272143,160417
230599,308430,336223,208518,190181,140465
230600,123289,293301,124194,123909,257291
230601,284583,236610,57616,313920,20691
230602,182394,272143,198659,175040,64329
230603,336221,272390,234698,336220,272177
230604,124194,198144,236951,284422,5137
230605,20691,284583,293513,271262,57616
230606,277107,39894,336254,283009,289003
230607,336254,277107,283009,331116,39894
230608,235616,289090,234698,336220,336221
230609,331116,218028,202355,206785,271262
230610,119193,48403,271261,95716,270229
230611,336254,277107,283009,39894,289003
230612,31520,133160,159177,233658,336380
230613,2075,198659,199855,224658,182394
230614,284339,183176,129799,288435,181585
230615,277107,336254,283009,331116,289003
230616,121359,166585,166215,198925,271276
230617,331116,215613,174300,293513,194289
230618,277492,183176,119534,307779,284096
230619,336221,156964,235870,95716,235616
230620,57966,157478,97530,289003,331116
230621,182394,272143,198659,175040,64329
230622,2075,198659,199855,224658,182394
230623,65991,271262,58580,202416,38625
230624,277713,331116,277107,202355,336254
230625,336254,331116,289003,157478,57966
230626,145166,60012,96678,118683,91392
230627,187065,185915,313431,129029,13811
230628,20691,284583,271262,236610,285377
230629,2075,199855,224658,218144,199406
230630,336220,289090,336221,235616,234698
230631,331116,202355,218028,199372,202559
230632,209236,218028,331116,162378,202559
230633,198659,64329,272143,324823,199198
230634,331116,218028,209236,214753,202355
230635,293513,236610,270607,96210,20691
230636,123909,293301,276970,156625,168623
230637,121312,129313,121030,123407,299126
230638,270607,199474,245161,337143,209245
230639,288778,286416,201827,201768,201766
230640,271262,283764,225010,237822,65991
230641,58580,313920,236566,284773,96210
230642,48403,119193,141894,270229,271261
230643,277107,289003,336254,331116,283009
230644,331116,289003,336254,218028,209236
230645,336254,277107,289003,352979,283009
230646,331116,277107,336254,218028,289003
230647,277492,307779,337192,128260,119534
230648,231234,,,,
230649,293513,20691,337143,57748,96210
230650,336221,235854,156964,284096,277492
230651,,,,,
230652,182394,272143,198659,64329,224658
230653,236610,194289,20691,271262,284583
230654,336221,277492,64409,235870,354086
230655,336254,289003,218028,331116,202355
230656,289003,277107,336254,283009,39894
230657,331116,218028,214753,202355,215613
230658,284339,183176,96210,129799,288440
230659,32082,289090,234698,336221,336220
230660,167245,,,,
230661,202381,285908,202320,206415,206785
230662,218337,156447,107039,156560,47696
230663,277107,331116,336254,289003,30389
230664,32082,289090,234269,336220,29953
230665,160940,337735,140528,338339,158906
230666,293050,123290,124748,124350,123818
230667,156808,158082,162655,224075,156447
230668,289003,336254,277107,283009,352979
230669,158461,121359,166585,166215,198925
230670,277107,39894,352979,336254,289003
230671,202388,202534,70591,289090,336220
230672,198659,257291,293301,199198,64329
230673,293301,257291,289126,111210,214800
230674,161169,157077,283123,161584,161585
230675,2075,199855,199406,198659,218144
230676,224075,156808,272143,158082,156447
230677,336380,31520,129434,338339,198199
230678,202320,207603,206785,195660,289003
230679,2075,198659,199855,224658,182394
230680,218337,118683,156447,158082,224075
230681,234006,96210,20691,257793,208562
230682,182394,272143,198659,64329,224658
230683,288440,96210,336245,159529,32088
230684,183176,163395,111043,159938,284339
230685,285939,283041,283327,272143,284901
230686,289003,331116,336254,207603,206785
230687,167245,,,,
230688,119534,277492,128260,183176,288435
230689,293114,293050,123289,124748,124350
230690,64409,336221,234698,235616,242596
230691,29953,156964,270799,235616,336221
230692,128260,183176,277492,119534,288435
230693,336254,277107,289003,39894,283009
230694,158094,50569,205873,214084,283192
230695,87224,87579,87232,146100,286110
230696,284422,283392,124350,123289,236951
230697,121359,166585,166215,198925,271276
230698,59057,31836,336223,303180,288320
230699,168623,285719,108855,141956,173205
230700,96242,327984,119522,124679,336245
230701,284583,271262,277067,284773,236610
230702,2075,199855,199406,198659,218144
230703,183176,128260,119534,277492,354086
230704,167245,,,,
230705,277107,336254,331116,289003,352979
230706,156808,158082,162655,224075,156447
230707,218337,156447,156560,47696,272143
230708,362326,256063,169130,254408,141128
230709,,,,,
230710,202652,159275,235443,209013,70215
230711,272143,156447,156560,149623,218337
230712,123909,284422,293301,124194,276970
230713,183176,119534,277492,111043,354086
230714,270229,336223,303180,59057,288320
230715,214709,124194,284422,198817,123289
230716,293513,271262,236610,20691,284773
230717,300594,183176,70591,277492,336221
230718,336254,289003,277107,331116,30389
230719,336254,289003,331116,157478,57966
230720,20045,175036,21244,63691,195084
230721,288440,336245,96210,20691,293513
230722,13811,324823,182394,7694,224658
230723,331116,202355,218028,199474,337143
230724,182394,272143,198659,64329,224658
230725,48403,288320,119193,59057,336223
230726,96480,313996,338340,128957,283766
230727,331116,215613,107040,288500,202355
230728,336221,235870,156964,214631,64409
230729,277107,336254,283009,36162,157478
230730,277107,336254,289003,331116,283009
230731,167245,,,,
230732,336254,289003,331116,157478,218028
230733,336221,95716,234698,59057,235870
230734,314062,256472,3508,260242,258297
230735,156808,158082,162655,224075,156447
230736,64409,235870,336221,95716,289090
230737,289003,39894,283009,202381,277107
230738,307561,20691,96210,336245,288440
230739,336429,336761,336430,196301,283327
230740,183176,181585,119534,284339,128260
230741,255354,119383,237822,133275,206763
230742,167245,223961,,,
230743,337630,160748,157815,19470,331116
230744,336254,277107,289003,39894,59572
230745,272143,182394,198659,64329,224658
230746,354086,277492,119534,128260,183176
230747,202652,209013,205869,57748,58619
230748,233595,294123,234994,237835,161506
230749,213927,239603,220499,59758,7694
230750,336254,277107,289003,331116,30389
230751,160146,218337,272143,224075,156447
230752,277107,336254,289003,331116,235105
230753,271262,20691,284583,236610,336245
230754,198659,64329,156560,199198,7694
230755,277107,39894,336254,289003,283009
230756,,,,,
230757,336380,31520,133160,129434,119063
230758,62445,206911,13899,272143,284312
230759,293050,96755,313996,336414,128957
230760,32082,29953,289090,336220,234269
230761,2075,199855,198659,199406,218144
230762,2075,199855,199406,198659,218144
230763,255741,255173,254770,254496,254914
230764,293513,236610,270607,194289,284583
230765,183176,119534,277492,128260,235854
230766,293050,288973,242607,242439,124194
230767,289090,336220,235616,336221,277491
230768,240233,338339,190871,30730,284985
230769,271262,284583,293513,236610,20691
230770,198659,324823,199198,13811,64329
230771,336220,183176,289090,128260,354086
230772,207024,128394,207035,3106,202557
230773,234698,235870,336221,235616,95716
230774,226063,225207,218427,136053,332416
230775,131470,298818,166583,187067,166215
230776,175040,272143,199198,207024,198659
230777,183176,288435,128260,336221,236524
230778,58606,293301,111210,214800,233478
230779,156808,158082,162655,224075,156447
230780,57616,20691,96210,271262,236610
230781,331116,218028,209236,162378,270607
230782,158082,224075,156447,272143,156808
